"","item_name","group","subcategory","url","path","description","scrape_status"
"265","Crystal Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Crystal+Ember","/Crystal+Ember","Ember required for weapon ascension. The Crystal ember was created by Seath the Scaleless. Can only be handled by the giant God's blacksmiths. Ascends +10 standard weapon to Crystal weapon; Crystal weapons can be reinforced to +5. Crystal weapons are powerful but brittle, and cannot be repaired.","ok_blockquote"
"266","Dark Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Dark+Ember","/Dark+Ember","Ember required for weapon ascension. The church long hid the forbidden black ember, and no living blacksmith knows of it.Ascends +5 divine weapon to occult weapon. (occult weapon can be reinforced to +5)Occult weapons were used to hunt the Gods, and are effective against their followers and kin.","ok_blockquote"
"267","Divine Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Divine+Ember","/Divine+Ember","Ember required for weapon ascension. Divine embers are property of the church, and intended for divine blacksmiths. Ascends +5 standard wpn to divine weapon.(divine weapon can be reinforced to +5) Divine weapons are for Undead hunting. Use against Undead and the pawns of necromancers.","ok_blockquote"
"268","Enchanted Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/enchanted+ember","/enchanted+ember","Ember required for weapon ascension. This enchanted ember, a form of sorcery, is a vestige of the lost land of Oolacile. Ascends +5 magic wpn to enchanted weapon.(enchanted weapon can be magic reinforced to +5) The sorcerer's enchanted weapon that inflicts magic damage and is boosted by intelligence.","ok_blockquote"
"269","Large Divine Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Large+Divine+Ember","/Large+Divine+Ember","Ember required for weapon ascension. Large divine ember, of secret church rites. Intended for select divine blacksmiths. Ascends +5 divine weapon. Allows reinforcements to +10,on par with the very weapons of the Gods.","ok_blockquote"
"270","Large Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Large+Ember","/Large+Ember","Ember required for weapon ascension. A large, high-quality ember. Handled by the blacksmith of Astora. Ascension for +5 standard weapon. Allows reinforcement to +10. Also, can ascend +5 std wpn to raw wpn. (raw weapon can be reinforced to +5)","ok_blockquote"
"271","Large Flame Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Large+Flame+Ember","/Large+Flame+Ember","Ember required for weapon ascension. Large flame ember used in ancient rites. Handled only by blacksmiths knowledgeable in ancient methods.Ascends +5 fire weapon. Allows reinforcement to +10, the most powerful level for fire weapons","ok_blockquote"
"272","Large Magic Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Large+Magic+Ember","/Large+Magic+Ember","Ember required for weapon ascension. Large magic ember, a form of sorcery. Handled only by the Vinheim blacksmiths.Ascends +5 magic weapons. Allows reinforcement to +10, the most powerful level for magic weapons","ok_blockquote"
"273","Very Large Ember","ITEMS","Embers","https://darksouls.wiki.fextralife.com/Very+Large+Ember","/Very+Large+Ember","Ember required for weapon ascension. Huge ember of highest quality. Handled by the blacksmiths of Astora. Ascension for +10 standard weapon. Allows reinforcement to +15,on par with the greatest weapons of legend.","ok_blockquote"
"274","Armor Smithbox","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/armor+smithbox","/armor+smithbox","Tool used to etch titanite into armor for reinforcement.Rest at a bonfire to make armor reinforcement possible","ok_blockquote"
"275","Bottomless Box","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Bottomless+Box","/Bottomless+Box","A peculiar bottomless wooden box. Its origins are unknown. Some deride it as a symbol of unbridled avarice.Any number of items can be deposited into the box, and items can be managed while resting at a bonfire","ok_blockquote"
"276","Lordvessel","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Lordvessel","/Lordvessel","Lordvessel bestowed upon the chosen Undead who is destined to succeed Lord Gwyn.The chosen Undead is granted the art of warping between bonfires.To open the final door, place this vessel on the Firelink Altar, and fill it with powerful souls.","ok_blockquote"
"277","Repairbox","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/repairbox","/repairbox","Specialized mortar used to repair weapons and armor by grinding repair powder.Rest at a bonfire to make weapon and armor repair possible. Repair powder is fragile, and cannot be taken along","ok_blockquote"
"278","Rite of Kindling","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Rite+of+Kindling","/Rite+of+Kindling","This secret rite allows bonfires to be bolstered further with Kindling, so that even more Estus can be collected.Kindling was a sacred rite passed down among clerics, but all Undead can imitate the process, in the same manner that they restore their Hollowing with humanity.How peculiar that humans had found little use for humanity until they turned Undead.","ok_blockquote"
"279","Soul of Bed of Chaos","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Soul+of+Bed+of+Chaos","/Soul+of+Bed+of+Chaos","Soul of the Bed of Chaos and the mother of all demons. This Lord Soul was found at the dawn of the Age of Fire.The Witch of Izalith attempted to duplicate the First Flame from a soul, but instead created a distorted being of chaos and fire. Its power formed a bed of life which would become the source for all demons, and is more than enough to satiate the Lordvessel","ok_blockquote"
"280","Soul of Four Kings","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Soul+of+Four+Kings","/Soul+of+Four+Kings","Soul of one of the Four Kings, who fell to Dark. A fragment of a Lord Souls discovered at the dawn of the Age of Fire Lord Gwyn recognized the foresight of these four great leaders of New Londo, and granted them their ranks and the fragments of a great soul. Although this is not a full Lord Soul, it can still satiate the Lord Vessel","ok_blockquote"
"281","Soul of Gravelord Nito","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Soul+of+Gravelord+Nito","/Soul+of+Gravelord+Nito","Soul of Gravelord Nito, first of the dead. This Lord Soul was discovered at the dawn of the Age of Fire.Gravelord Nito administers the death of all manner of beings. The power of this soul is so great that it satiates the Lordvessel, despite the fact that much of its energy has already been offered to death.","ok_blockquote"
"282","Soul of Seath the Scaleless","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Soul+of+Seath+the+Scaleless","/Soul+of+Seath+the+Scaleless","Soul of the albino Seath the Scaleless. A fragment of a Lord Soul discovered at the dawn of the Age of Fire. Seath allied with Lord Gwyn and turned upon the dragons, and for this he was awarded Dukedom, embraced by the royalty, and given a fragment of a great soul. Although just a piece, it will still satiate the Lordvessel.","ok_blockquote"
"283","Weapon Smithbox","ITEMS","Key Bonfire Items","https://darksouls.wiki.fextralife.com/Weapon+Smithbox","/Weapon+Smithbox","Tool used to etch titanite into weapons for reinforcement.Rest at a bonfire to make weapon reinforcement possible","ok_blockquote"
"284","Annex Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Annex+Key","/Annex+Key","Key to the annex in the Painted World of Ariamis.In the wintery painted world, there is a structure resembling an old cathedral; its annex serves as a type of storehouse","ok_blockquote"
"285","Archive Prison Extra Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Archive+Prison+Extra+Key","/Archive+Prison+Extra+Key","Extra key to a cell in the Duke's Archive Tower.Perhaps the serpent men were careless, for there are several keys scattered about which fit Archive Tower cells.","ok_blockquote"
"286","Archive Tower Cell Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Archive+Tower+Cell+Key","/Archive+Tower+Cell+Key","Key to the cell of the Duke's Archive Tower.The Archive Tower, once a trove of precious tomes and letters, became a prison after the onset of Seath's madness. The serpent men who guard the prison know not the value of what they hide. In the basement of the tower are the writhing ""mistakes"" of the terrifying experiments which were conducted there","ok_blockquote"
"287","Archive Tower Giant Cell Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Archive+Tower+Giant+Cell+Key","/Archive+Tower+Giant+Cell+Key","Key to the giant cell below the Duke's Archives Tower. The giant cell once imprisoned countless maidens, but is now empty, save for a few key persons. They struggle to uphold their sanity, as the horde of ""mistakes"" writhe at a fearfully close proximity","ok_blockquote"
"288","Archive Tower Giant Door Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Archive+Tower+Giant+Door+Key","/Archive+Tower+Giant+Door+Key","Key to the giant door leading out from the uppermost floor of Archive Tower, which now serves as a prison.The key's design resembles not the key of a prison; indeed, the tower was once no prison at all, but a trove of precious tomes","ok_blockquote"
"289","Basement Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Basement+Key","/Basement+Key","Opens the narrow passage leading below at the far face of the great bridge in the Undead Burg.The lower Undead Burg is a treacherous place. Do not turn your back on the wily thieves, or the wild dogs who serve the Capra Demon","ok_blockquote"
"290","Big Pilgrim's Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Big+Pilgrim's+Key","/Big+Pilgrim's+Key","Key to the inner door of the Undead Asylum main hall. Big key belonging to a chosen Undead pilgrim. But this Chosen Undead knows not what this pilgrimage has in store","ok_blockquote"
"291","Blighttown Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Blighttown+Key","/Blighttown+Key","Key to Blighttown from the Depths of the Undead Burg. Swallowed by the Gaping Dragon.As its name suggests, Blighttown is a place of great pestilence. Even the polluted inhabitants of the Depths are aware of its dangers, and built this mighty door in hopes that they could remain safely separated.","ok_blockquote"
"292","Broken Pendant","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Broken+Pendant","/Broken+Pendant","Half of a broken stone pendant. The vine appears to originate from Oolacile.A powerful magic can be sensed from this ancient stone. Yet men of this time can neither manipulate nor sense its power, which has a distinct air consisting of both reverence and nostalgia.","ok_blockquote"
"293","Cage Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Cage+Key","/Cage+Key","Key to the hanging cage in Sen's Fortress. If a hapless adventurer becomes fatigued during an imprudent attempt to overcome the fortress, the serpent men will not kill him, but lock him up in a lonely cage. Eventually, unless they have forgotten, they drag the victim off to who-knows-where.","ok_blockquote"
"294","Crest Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Crest+Key","/Crest+Key","The grooves of the crest are enchanted, the door sealed with a powerful spell.","ok_blockquote"
"295","Crest of Artorias","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Crest+of+Artorias","/Crest+of+Artorias","This crest opens a door in the Darkroot Garden sealed by ancient magic. The door leads to the grave of Sir Artorias the Abysswalker. Many adventurers have left for the grave, but none have returned, for they make easy prey for local bandits. With such dangers, the crest can do more harm than good in the hands of the uninitiated","ok_blockquote"
"296","Dungeon Cell Key","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Dungeon+Cell+Key","/Dungeon+Cell+Key","Key to the dungeon of the Undead Asylum to the North.A mysterious knight, without saying a word, shoved a corpse down into the cell, and on its person was this key. Who was this knight? And what was his purpose? There may be no answers, but one must still forge ahead.","ok_blockquote"
"297","Key to Depths","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Key+to+Depths","/Key+to+Depths","Key opening the door from the lower Undead Burg to the Depths. Those banished from the Undead Burg eke out their existence in the Depths, a damp lair with no trace of sunlight. Nearly half of the Depths form a perilous flooded labyrinth.","ok_blockquote"
"298","Key to New Londo Ruins","ITEMS","Keys","https://darksouls.wiki.fextralife.com/Key+to+New+Londo+Ruins","/Key+to+New+Londo+Ruins","Key to the iron bars separating the ruins of New Londo and Drake Valley.The ruins of New Londo were blocked off, for the cursed ghosts posed danger to life and spirit, and the legends speak of a terrible Dark which was sealed away","ok_blockquote"
